dataset_id , datastructure_id ,owner, project,Semantic Coverage, variable_id,variable_label,variable_concept_entity,variable_concept_caracteristic,dataType,unit,data points
138,125,Martin  von Bergen,BioDIv4/Nico Jehmlich,43,43,1668,NSAF of 20150605_OF_02B.raw [02B],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,10965
138,125,Martin  von Bergen,BioDIv4/Nico Jehmlich,43,43,1669,unique spectra of 20150605_OF_02C.raw [02C],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,10965
138,125,Martin  von Bergen,BioDIv4/Nico Jehmlich,43,43,1670,NSAF of 20150605_OF_02C.raw [02C],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,10965
138,125,Martin  von Bergen,BioDIv4/Nico Jehmlich,43,43,1671,unique spectra of 20150605_OF_03A.raw [03A],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,10965
138,125,Martin  von Bergen,BioDIv4/Nico Jehmlich,43,43,1672,NSAF of 20150605_OF_03A.raw [03A],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,10965
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1634,#,http://purl.obolibrary.org/obo/PR_000000001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1635,considered hits,http://purl.obolibrary.org/obo/NCIT_C54115,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1636,excluded hits,http://purl.obolibrary.org/obo/NCIT_C54115,http://purl.obolibrary.org/obo/HP_0040285,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1637,hit list,http://purl.obolibrary.org/obo/NCIT_C54115,http://purl.obolibrary.org/obo/NCIT_C43432,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1638,maximal sequence length,http://purl.obolibrary.org/obo/GO_0043565,http://purl.obolibrary.org/obo/PATO_0000122,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1639,lowest percent identity,http://purl.obolibrary.org/obo/NCIT_C68806,http://purl.obolibrary.org/obo/UO_0000187,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1640,superkingdom [common],ttp://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62706,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1641,phylum [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45277,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1642,class [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45280,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1643,order [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45287,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1644,family [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45290,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1645,genus [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45292,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1646,species [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1647,common COG/KOG,http://purl.obolibrary.org/obo/ERO_0001716,http://purl.obolibrary.org/obo/EHDA_1252,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1648,main role [COG/KOG],http://purl.obolibrary.org/obo/CHEBI_50906,http://purl.obolibrary.org/obo/NCIT_C25562,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1649,subrole [COG/KOG],http://purl.obolibrary.org/obo/CHEBI_50906,http://purl.obolibrary.org/obo/PATO_0002632,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1650,description [COG/KOG],http://purl.org/dc/elements/1.1/description,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1651,common TIGRFAM,http://purl.obolibrary.org/obo/ERO_0001716,http://purl.obolibrary.org/obo/EHDA_1252,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1652,main role [TIGRFAM],http://purl.obolibrary.org/obo/CHEBI_50906,http://purl.obolibrary.org/obo/NCIT_C25562,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1674,NSAF of 20150605_OF_03B.raw [03B],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1675,unique spectra of 20150605_OF_03C.raw [03C],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1676,NSAF of 20150605_OF_03C.raw [03C],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1653,sub role [TIGRFAM],http://purl.obolibrary.org/obo/CHEBI_50906,http://purl.obolibrary.org/obo/PATO_0002632,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1654,description [TIGRFAM],http://purl.org/dc/elements/1.1/description,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1655,common PFAM,http://purl.obolibrary.org/obo/ERO_0001716,http://purl.obolibrary.org/obo/EHDA_1252,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1656,main role [PFAM],http://purl.obolibrary.org/obo/CHEBI_50906,http://purl.obolibrary.org/obo/NCIT_C25562,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1657,sub role [PFAM],http://purl.obolibrary.org/obo/CHEBI_50906,http://purl.obolibrary.org/obo/PATO_0002632,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1658,description [PFAM],http://purl.org/dc/elements/1.1/description,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1659,unique spectra of 20150605_OF_01A.raw [01A],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1660,NSAF of 20150605_OF_01A.raw [01A],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1673,unique spectra of 20150605_OF_03B.raw [03B],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1661,unique spectra of 20150605_OF_01B.raw [01B],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1662,NSAF of 20150605_OF_01B.raw [01B],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1663,unique spectra of 20150605_OF_01C.raw [01C],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1664,NSAF of 20150605_OF_01C.raw [01C],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1665,unique spectra of 20150605_OF_02A.raw [02A],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1666,NSAF of 20150605_OF_02A.raw [02A],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1667,unique spectra of 20150605_OF_02B.raw [02B],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1668,NSAF of 20150605_OF_02B.raw [02B],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1669,unique spectra of 20150605_OF_02C.raw [02C],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1670,NSAF of 20150605_OF_02C.raw [02C],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1671,unique spectra of 20150605_OF_03A.raw [03A],http://purl.obolibrary.org/obo/CHMO_0000800,http://purl.obolibrary.org/obo/NCIT_C45282,none,Number,14018
140,125,Martin  von Bergen,BioDiv/Nico Jehmlich,43,43,1672,NSAF of 20150605_OF_03A.raw [03A],http://purl.obolibrary.org/obo/MS_1002547,http://purl.obolibrary.org/obo/NCIT_C25712,none,Decimal,14018
141,52,Beate Michalzik,B01,12,12,329,biomass stock/ fine soil density,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/NCIT_C45781,none,Decimal,720
141,52,Beate Michalzik,B01,12,12,330,land_use,http://purl.obolibrary.org/obo/ENVO_01001431,http://purl.bioontology.org/ontology/SNOMEDCT/410656007,none,String,720
141,52,Beate Michalzik,B01,12,12,332,pH (H2O),http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45997,http://purl.obolibrary.org/obo/PATO_0000033,none,Decimal,720
141,52,Beate Michalzik,B01,12,12,333,plot_number,http://purl.obolibrary.org/obo/GAZ_00000448,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25337,none,String,720
141,52,Beate Michalzik,B01,12,12,334,site,http://purl.obolibrary.org/obo/BFO_0000029,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,720
141,52,Beate Michalzik,B01,12,12,335,soil layer,http://purl.obolibrary.org/obo/ENVO_01000281,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,720
141,52,Beate Michalzik,B01,12,12,340,depth,http://purl.obolibrary.org/obo/PATO_0001595,http://purl.obolibrary.org/obo/PATO_0000040,none,String,720
141,52,Beate Michalzik,B01,12,12,331,layer_thickness,http://purl.obolibrary.org/obo/ENVO_01000281,http://purl.obolibrary.org/obo/NCIT_C41145,Centimeter,Decimal,720
141,52,Beate Michalzik,B01,12,12,338,TOC_new,http://purl.obolibrary.org/obo/CHEBI_27594,http://purl.obolibrary.org/obo/UO_0000187,Percent,Decimal,720
141,52,Beate Michalzik,B01,12,12,336,TIC_new,http://purl.obolibrary.org/obo/CHEBI_27594,http://purl.obolibrary.org/obo/UO_0000187,Percent,Decimal,720
141,52,Beate Michalzik,B01,12,12,337,TN_new,http://purl.obolibrary.org/obo/CHEBI_25555,http://purl.obolibrary.org/obo/UO_0000187,Percent,Decimal,720
141,52,Beate Michalzik,B01,12,12,339,TS_new,http://purl.obolibrary.org/obo/CHEBI_26833,http://purl.obolibrary.org/obo/UO_0000187,Percent,Decimal,720
142,56,Beate Michalzik,B01,5,5,420,soil moisture in 16 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#SoilMoisture,Percent,Decimal,570460
142,56,Beate Michalzik,B01,5,5,421,soil moisture in 4 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#SoilMoisture,Percent,Decimal,570460
142,56,Beate Michalzik,B01,5,5,422,soil temperature 16 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/PATO_0000146,temperature,Decimal,570460
142,56,Beate Michalzik,B01,5,5,423,soil temperature 4 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/PATO_0000146,temperature,Decimal,570460
142,56,Beate Michalzik,B01,5,5,419,Date_time,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,Date,570460
143,56,Beate Michalzik,B01,5,5,420,soil moisture in 16 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#SoilMoisture,Percent,Decimal,130280
143,56,Beate Michalzik,B01,5,5,421,soil moisture in 4 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#SoilMoisture,Percent,Decimal,130280
143,56,Beate Michalzik,B01,5,5,422,soil temperature 16 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/PATO_0000146,temperature,Decimal,130280
143,56,Beate Michalzik,B01,5,5,423,soil temperature 4 cm,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/PATO_0000146,temperature,Decimal,130280
143,56,Beate Michalzik,B01,5,5,419,Date_time,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,Date,130280
151,135,Kai Uwe Totsche,D03,16,16,1831,Date,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,Date,Date-only,35984
151,135,Kai Uwe Totsche,D03,16,16,1832,Time,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/PATO_0000165,Time_only,Time,35984
151,135,Kai Uwe Totsche,D03,16,16,1833,H11,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1834,H12,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1835,H13,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1836,H14,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1837,H21,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1838,H23,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1839,H31,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1840,H32,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1841,H41,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1842,H42,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1843,H43,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1844,H51,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1845,H52,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
151,135,Kai Uwe Totsche,D03,16,16,1846,H53,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Watertable,Meter,Decimal,35984
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1804,soil moisture measurement point,http://purl.obolibrary.org/obo/ENVO_00001998,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,Number,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1805,depthpos,http://purl.obolibrary.org/obo/CHMO_0002793,http://purl.obolibrary.org/obo/PATO_0001595,none,Char,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1806,x-coordinate,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/NCIT_C44477,Meter,Decimal,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1807,y-coordinate,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/NCIT_C44478,Meter,Decimal,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1824,z-coordinate,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/NCIT_C44479,Meter,Decimal,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1825,next tree,http://purl.dataone.org/odo/ECSO_00000501,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,Number,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1826,bulk density,No Annotation,No Annotation,bulk density,Decimal,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1827,type,No Annotation,No Annotation,none,Char,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1828,distance to closest tree,http://purl.dataone.org/odo/ECSO_00000501,http://purl.obolibrary.org/obo/NCIT_C25167,Meter,Decimal,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1830,field capacity,No Annotation,No Annotation,volumetric water content,Decimal,5280
152,133,Johanna Metzger,Dr. /Anke Hildebrandt,8,11,1829,Saturated hydraulic conductivity,http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/PATO_0001585,Meter per second,Decimal,5280
154,137,Georg Pohnert,A02,12,13,1860,Sample purpose,http://purl.obolibrary.org/obo/MS_1000457,http://semanticscience.org/resource/SIO_000359,none,String,455
154,137,Georg Pohnert,A02,12,13,1861,Lysimeter type,http://purl.obolibrary.org/obo/OBI_0000963,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,455
154,137,Georg Pohnert,A02,12,13,1862,Replicates,http://www.ebi.ac.uk/efo/EFO_0000683,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,455
154,137,Georg Pohnert,A02,12,13,1863,Lysimeter principle,http://purl.jp/bio/4/id/200906015193533195,http://purl.obolibrary.org/obo/NCIT_C25628,none,String,455
154,137,Georg Pohnert,A02,12,13,1864,Land use,http://purl.obolibrary.org/obo/ENVO_01001431,http://purl.bioontology.org/ontology/SNOMEDCT/410656007,none,String,455
